,iso2,year,cases,sex,age
42022,ET,1995,276.0,m,4554
42023,ET,1996,427.0,m,4554
42024,ET,1997,736.0,m,4554
42025,ET,1998,839.0,m,4554
42026,ET,1999,1045.0,m,4554
42027,ET,2000,1495.0,m,4554
42028,ET,2001,1581.0,m,4554
42029,ET,2002,1544.0,m,4554
42030,ET,2003,2022.0,m,4554
42031,ET,2004,1988.0,m,4554
42032,ET,2005,1985.0,m,4554
42033,ET,2006,2016.0,m,4554
42034,ET,2007,2038.0,m,4554
42035,ET,2008,2290.0,m,4554
42036,FI,1980,0.0,m,4554
42037,FI,1981,0.0,m,4554
42038,FI,1982,0.0,m,4554
42039,FI,1983,0.0,m,4554
42040,FI,1984,0.0,m,4554
42041,FI,1985,0.0,m,4554
42042,FI,1986,0.0,m,4554
42043,FI,1987,0.0,m,4554
42044,FI,1988,0.0,m,4554
42045,FI,1989,0.0,m,4554
42046,FI,1990,0.0,m,4554
42047,FI,1991,0.0,m,4554
42048,FI,1992,0.0,m,4554
42049,FI,1993,0.0,m,4554
42050,FI,1994,0.0,m,4554
42051,FI,1995,28.0,m,4554
42052,FI,1996,26.0,m,4554
42053,FI,1997,24.0,m,4554
42054,FI,1998,15.0,m,4554
42055,FI,1999,26.0,m,4554
42056,FI,2000,19.0,m,4554
42057,FI,2001,17.0,m,4554
42058,FI,2002,17.0,m,4554
42059,FI,2003,19.0,m,4554
42060,FI,2004,17.0,m,4554
42061,FI,2005,14.0,m,4554
42062,FI,2006,9.0,m,4554
42063,FI,2007,10.0,m,4554
42064,FI,2008,13.0,m,4554
42065,FJ,1980,0.0,m,4554
42066,FJ,1981,0.0,m,4554
42067,FJ,1982,0.0,m,4554
42068,FJ,1983,0.0,m,4554
42069,FJ,1984,0.0,m,4554
42070,FJ,1985,0.0,m,4554
42071,FJ,1986,0.0,m,4554
42072,FJ,1987,0.0,m,4554
42073,FJ,1988,0.0,m,4554
42074,FJ,1989,0.0,m,4554
42075,FJ,1990,0.0,m,4554
42076,FJ,1991,0.0,m,4554
42077,FJ,1992,0.0,m,4554
42078,FJ,1993,0.0,m,4554
42079,FJ,1994,3.0,m,4554
42080,FJ,1995,4.0,m,4554
42081,FJ,1996,9.0,m,4554
42082,FJ,1997,8.0,m,4554
42083,FJ,1998,8.0,m,4554
42084,FJ,1999,8.0,m,4554
42085,FJ,2000,5.0,m,4554
42086,FJ,2001,7.0,m,4554
42087,FJ,2002,4.0,m,4554
42088,FJ,2003,11.0,m,4554
42089,FJ,2004,6.0,m,4554
42090,FJ,2005,14.0,m,4554
42091,FJ,2006,7.0,m,4554
42092,FJ,2007,4.0,m,4554
42093,FJ,2008,9.0,m,4554
42094,FM,1982,0.0,m,4554
42095,FM,1983,0.0,m,4554
42096,FM,1984,0.0,m,4554
42097,FM,1985,0.0,m,4554
42098,FM,1986,0.0,m,4554
42099,FM,1987,0.0,m,4554
42100,FM,1988,0.0,m,4554
42101,FM,1989,0.0,m,4554
42102,FM,1990,0.0,m,4554
42103,FM,1991,0.0,m,4554
42104,FM,1992,0.0,m,4554
42105,FM,1993,0.0,m,4554
42106,FM,1994,0.0,m,4554
42107,FM,1995,1.0,m,4554
42108,FM,1996,1.0,m,4554
42109,FM,1997,2.0,m,4554
42110,FM,1998,1.0,m,4554
42111,FM,1999,0.0,m,4554
42112,FM,2000,0.0,m,4554
42113,FM,2001,2.0,m,4554
42114,FM,2002,1.0,m,4554
42115,FM,2003,0.0,m,4554
42116,FM,2004,0.0,m,4554
42117,FM,2005,0.0,m,4554
42118,FM,2006,8.0,m,4554
42119,FM,2007,0.0,m,4554
42120,FM,2008,3.0,m,4554
42121,FR,1980,0.0,m,4554
42122,FR,1981,0.0,m,4554
42123,FR,1982,0.0,m,4554
42124,FR,1983,0.0,m,4554
42125,FR,1984,0.0,m,4554
42126,FR,1985,0.0,m,4554
42127,FR,1986,0.0,m,4554
42128,FR,1987,0.0,m,4554
42129,FR,1988,0.0,m,4554
42130,FR,1989,0.0,m,4554
42131,FR,1990,0.0,m,4554
42132,FR,1991,0.0,m,4554
42133,FR,1992,0.0,m,4554
42134,FR,1993,0.0,m,4554
42135,FR,1994,0.0,m,4554
42136,FR,1995,414.0,m,4554
42137,FR,1996,351.0,m,4554
42138,FR,1997,271.0,m,4554
42139,FR,1998,0.0,m,4554
42140,FR,1999,276.0,m,4554
42141,FR,2000,211.0,m,4554
42142,FR,2001,205.0,m,4554
42143,FR,2002,219.0,m,4554
42144,FR,2003,190.0,m,4554
42145,FR,2004,200.0,m,4554
42146,FR,2005,196.0,m,4554
42147,FR,2006,209.0,m,4554
42148,FR,2007,219.0,m,4554
42149,FR,2008,134.0,m,4554
42150,GA,1980,0.0,m,4554
42151,GA,1981,0.0,m,4554
42152,GA,1982,0.0,m,4554
42153,GA,1983,0.0,m,4554
42154,GA,1984,0.0,m,4554
42155,GA,1985,0.0,m,4554
42156,GA,1986,0.0,m,4554
42157,GA,1987,0.0,m,4554
42158,GA,1988,0.0,m,4554
42159,GA,1989,0.0,m,4554
42160,GA,1990,0.0,m,4554
42161,GA,1991,0.0,m,4554
42162,GA,1992,0.0,m,4554
42163,GA,1993,0.0,m,4554
42164,GA,1994,0.0,m,4554
42165,GA,1995,54.0,m,4554
42166,GA,1996,22.0,m,4554
42167,GA,1997,0.0,m,4554
42168,GA,1998,76.0,m,4554
42169,GA,1999,76.0,m,4554
42170,GA,2001,73.0,m,4554
42171,GA,2002,63.0,m,4554
42172,GA,2003,103.0,m,4554
42173,GA,2004,83.0,m,4554
42174,GA,2005,70.0,m,4554
42175,GA,2006,89.0,m,4554
42176,GA,2007,0.0,m,4554
42177,GA,2008,104.0,m,4554
42178,GB,1980,0.0,m,4554
42179,GB,1981,0.0,m,4554
42180,GB,1982,0.0,m,4554
42181,GB,1983,0.0,m,4554
42182,GB,1984,0.0,m,4554
42183,GB,1985,0.0,m,4554
42184,GB,1986,0.0,m,4554
42185,GB,1987,0.0,m,4554
42186,GB,1988,0.0,m,4554
42187,GB,1989,0.0,m,4554
42188,GB,1990,0.0,m,4554
42189,GB,1991,0.0,m,4554
42190,GB,1992,0.0,m,4554
42191,GB,1993,0.0,m,4554
42192,GB,1994,0.0,m,4554
42193,GB,1995,0.0,m,4554
42194,GB,1996,0.0,m,4554
42195,GB,1997,84.0,m,4554
42196,GB,1998,108.0,m,4554
42197,GB,1999,53.0,m,4554
42198,GB,2000,87.0,m,4554
42199,GB,2001,96.0,m,4554
42200,GB,2002,98.0,m,4554
42201,GB,2003,81.0,m,4554
42202,GB,2004,103.0,m,4554
42203,GB,2005,95.0,m,4554
42204,GB,2006,148.0,m,4554
42205,GB,2007,169.0,m,4554
42206,GB,2008,111.0,m,4554
42207,GD,1980,0.0,m,4554
42208,GD,1981,0.0,m,4554
42209,GD,1982,0.0,m,4554
42210,GD,1983,0.0,m,4554
42211,GD,1984,0.0,m,4554
42212,GD,1985,0.0,m,4554
42213,GD,1986,0.0,m,4554
42214,GD,1987,0.0,m,4554
42215,GD,1988,0.0,m,4554
42216,GD,1989,0.0,m,4554
42217,GD,1990,0.0,m,4554
42218,GD,1991,0.0,m,4554
42219,GD,1992,0.0,m,4554
42220,GD,1993,0.0,m,4554
42221,GD,1994,0.0,m,4554
42222,GD,1995,0.0,m,4554
42223,GD,1996,0.0,m,4554
42224,GD,1997,0.0,m,4554
42225,GD,1998,0.0,m,4554
42226,GD,1999,0.0,m,4554
42227,GD,2000,0.0,m,4554
42228,GD,2002,0.0,m,4554
42229,GD,2003,1.0,m,4554
42230,GD,2004,0.0,m,4554
42231,GD,2005,0.0,m,4554
42232,GD,2006,0.0,m,4554
42233,GD,2007,0.0,m,4554
42234,GD,2008,2.0,m,4554
42235,GE,1980,0.0,m,4554
42236,GE,1981,0.0,m,4554
42237,GE,1982,0.0,m,4554
42238,GE,1983,0.0,m,4554
42239,GE,1984,0.0,m,4554
42240,GE,1985,0.0,m,4554
42241,GE,1986,0.0,m,4554
42242,GE,1987,0.0,m,4554
42243,GE,1988,0.0,m,4554
42244,GE,1989,0.0,m,4554
42245,GE,1990,0.0,m,4554
42246,GE,1992,0.0,m,4554
42247,GE,1993,0.0,m,4554
42248,GE,1995,40.0,m,4554
42249,GE,1996,76.0,m,4554
42250,GE,1997,67.0,m,4554
42251,GE,1998,58.0,m,4554
42252,GE,1999,77.0,m,4554
42253,GE,2000,63.0,m,4554
42254,GE,2001,117.0,m,4554
42255,GE,2002,119.0,m,4554
42256,GE,2003,111.0,m,4554
42257,GE,2004,177.0,m,4554
42258,GE,2005,207.0,m,4554
42259,GE,2006,241.0,m,4554
42260,GE,2007,230.0,m,4554
42261,GE,2008,739.0,m,4554
42262,GH,1980,0.0,m,4554
42263,GH,1981,0.0,m,4554
42264,GH,1982,0.0,m,4554
42265,GH,1983,0.0,m,4554
42266,GH,1984,0.0,m,4554
42267,GH,1985,0.0,m,4554
42268,GH,1986,0.0,m,4554
42269,GH,1987,0.0,m,4554
42270,GH,1988,0.0,m,4554
42271,GH,1989,0.0,m,4554
42272,GH,1990,0.0,m,4554
42273,GH,1991,0.0,m,4554
42274,GH,1992,0.0,m,4554
42275,GH,1993,0.0,m,4554
42276,GH,1994,0.0,m,4554
42277,GH,1995,302.0,m,4554
42278,GH,1996,255.0,m,4554
42279,GH,1997,623.0,m,4554
42280,GH,1998,775.0,m,4554
42281,GH,1999,767.0,m,4554
42282,GH,2000,811.0,m,4554
42283,GH,2001,857.0,m,4554
42284,GH,2002,883.0,m,4554
42285,GH,2003,924.0,m,4554
42286,GH,2004,854.0,m,4554
42287,GH,2005,944.0,m,4554
42288,GH,2006,956.0,m,4554
42289,GH,2007,861.0,m,4554
42290,GH,2008,0.0,m,4554
42291,GM,1980,0.0,m,4554
42292,GM,1981,0.0,m,4554
42293,GM,1994,0.0,m,4554
42294,GM,1995,72.0,m,4554
42295,GM,1996,66.0,m,4554
42296,GM,1997,61.0,m,4554
42297,GM,1998,79.0,m,4554
42298,GM,1999,86.0,m,4554
42299,GM,2001,0.0,m,4554
42300,GM,2002,100.0,m,4554
42301,GM,2003,83.0,m,4554
42302,GM,2004,103.0,m,4554
42303,GM,2005,62.0,m,4554
42304,GM,2006,112.0,m,4554
42305,GM,2007,0.0,m,4554
42306,GM,2008,125.0,m,4554
42307,GN,1981,0.0,m,4554
42308,GN,1982,0.0,m,4554
42309,GN,1983,0.0,m,4554
42310,GN,1984,0.0,m,4554
42311,GN,1985,0.0,m,4554
42312,GN,1986,0.0,m,4554
42313,GN,1987,0.0,m,4554
42314,GN,1988,0.0,m,4554
42315,GN,1989,0.0,m,4554
42316,GN,1990,0.0,m,4554
42317,GN,1991,0.0,m,4554
42318,GN,1992,0.0,m,4554
42319,GN,1993,0.0,m,4554
42320,GN,1994,0.0,m,4554
42321,GN,1995,189.0,m,4554
42322,GN,1996,214.0,m,4554
42323,GN,1997,220.0,m,4554
42324,GN,1998,271.0,m,4554
42325,GN,1999,294.0,m,4554
42326,GN,2000,282.0,m,4554
42327,GN,2001,325.0,m,4554
42328,GN,2002,336.0,m,4554
42329,GN,2003,368.0,m,4554
42330,GN,2004,389.0,m,4554
42331,GN,2005,463.0,m,4554
42332,GN,2006,512.0,m,4554
42333,GN,2007,503.0,m,4554
42334,GN,2008,561.0,m,4554
42335,GQ,1984,0.0,m,4554
42336,GQ,1985,0.0,m,4554
42337,GQ,1986,0.0,m,4554
42338,GQ,1987,0.0,m,4554
42339,GQ,1988,0.0,m,4554
42340,GQ,1989,0.0,m,4554
42341,GQ,1990,0.0,m,4554
42342,GQ,1991,0.0,m,4554
42343,GQ,1992,0.0,m,4554
42344,GQ,1993,0.0,m,4554
42345,GQ,1994,0.0,m,4554
42346,GQ,1995,15.0,m,4554
42347,GQ,1996,0.0,m,4554
42348,GQ,1997,25.0,m,4554
42349,GQ,1998,29.0,m,4554
42350,GQ,2003,0.0,m,4554
42351,GQ,2004,41.0,m,4554
42352,GQ,2006,0.0,m,4554
42353,GQ,2007,0.0,m,4554
42354,GQ,2008,44.0,m,4554
42355,GR,1980,0.0,m,4554
42356,GR,1981,0.0,m,4554
42357,GR,1982,0.0,m,4554
42358,GR,1983,0.0,m,4554
42359,GR,1984,0.0,m,4554
42360,GR,1985,0.0,m,4554
42361,GR,1986,0.0,m,4554
42362,GR,1987,0.0,m,4554
42363,GR,1988,0.0,m,4554
42364,GR,1989,0.0,m,4554
42365,GR,1990,0.0,m,4554
42366,GR,1991,0.0,m,4554
42367,GR,1992,0.0,m,4554
42368,GR,1995,0.0,m,4554
42369,GR,1996,0.0,m,4554
42370,GR,1997,42.0,m,4554
42371,GR,1998,22.0,m,4554
42372,GR,1999,18.0,m,4554
42373,GR,2000,24.0,m,4554
42374,GR,2001,20.0,m,4554
42375,GR,2002,33.0,m,4554
42376,GR,2003,23.0,m,4554
42377,GR,2004,18.0,m,4554
42378,GR,2005,14.0,m,4554
42379,GR,2006,24.0,m,4554
42380,GR,2007,28.0,m,4554
42381,GR,2008,4.0,m,4554
42382,GT,1980,0.0,m,4554
42383,GT,1981,0.0,m,4554
42384,GT,1982,0.0,m,4554
42385,GT,1983,0.0,m,4554
42386,GT,1984,0.0,m,4554
42387,GT,1985,0.0,m,4554
42388,GT,1986,0.0,m,4554
42389,GT,1987,0.0,m,4554
42390,GT,1988,0.0,m,4554
42391,GT,1989,0.0,m,4554
42392,GT,1990,0.0,m,4554
42393,GT,1991,0.0,m,4554
42394,GT,1992,0.0,m,4554
42395,GT,1993,0.0,m,4554
42396,GT,1994,0.0,m,4554
42397,GT,1995,165.0,m,4554
42398,GT,1996,152.0,m,4554
42399,GT,1997,161.0,m,4554
42400,GT,1998,163.0,m,4554
42401,GT,1999,171.0,m,4554
42402,GT,2000,177.0,m,4554
42403,GT,2001,137.0,m,4554
42404,GT,2002,158.0,m,4554
42405,GT,2003,156.0,m,4554
42406,GT,2004,210.0,m,4554
42407,GT,2005,187.0,m,4554
42408,GT,2006,0.0,m,4554
42409,GT,2007,203.0,m,4554
42410,GT,2008,163.0,m,4554
42411,GU,1980,0.0,m,4554
42412,GU,1981,0.0,m,4554
42413,GU,1982,0.0,m,4554
42414,GU,1983,0.0,m,4554
42415,GU,1984,0.0,m,4554
42416,GU,1985,0.0,m,4554
42417,GU,1986,0.0,m,4554
42418,GU,1987,0.0,m,4554
42419,GU,1988,0.0,m,4554
42420,GU,1989,0.0,m,4554
42421,GU,1992,0.0,m,4554
42422,GU,1993,0.0,m,4554
42423,GU,1994,0.0,m,4554
42424,GU,1999,0.0,m,4554
42425,GU,2000,9.0,m,4554
42426,GU,2001,9.0,m,4554
42427,GU,2002,6.0,m,4554
42428,GU,2003,4.0,m,4554
42429,GU,2004,6.0,m,4554
42430,GU,2005,2.0,m,4554
42431,GU,2006,3.0,m,4554
42432,GU,2007,0.0,m,4554
42433,GU,2008,8.0,m,4554
42434,GW,1980,0.0,m,4554
42435,GW,1981,0.0,m,4554
42436,GW,1982,0.0,m,4554
42437,GW,1983,0.0,m,4554
42438,GW,1984,0.0,m,4554
42439,GW,1985,0.0,m,4554
42440,GW,1986,0.0,m,4554
42441,GW,1987,0.0,m,4554
42442,GW,1988,0.0,m,4554
42443,GW,1989,0.0,m,4554
42444,GW,1990,0.0,m,4554
42445,GW,1991,0.0,m,4554
42446,GW,1992,0.0,m,4554
42447,GW,1993,0.0,m,4554
42448,GW,1994,0.0,m,4554
42449,GW,1995,0.0,m,4554
42450,GW,1996,99.0,m,4554
42451,GW,1997,0.0,m,4554
42452,GW,1998,0.0,m,4554
42453,GW,1999,0.0,m,4554
42454,GW,2000,64.0,m,4554
42455,GW,2001,0.0,m,4554
42456,GW,2002,70.0,m,4554
42457,GW,2003,108.0,m,4554
42458,GW,2004,130.0,m,4554
42459,GW,2005,130.0,m,4554
42460,GW,2006,90.0,m,4554
42461,GW,2007,0.0,m,4554
42462,GW,2008,109.0,m,4554
42463,GY,1980,0.0,m,4554
42464,GY,1981,0.0,m,4554
42465,GY,1982,0.0,m,4554
42466,GY,1983,0.0,m,4554
42467,GY,1984,0.0,m,4554
42468,GY,1985,0.0,m,4554
42469,GY,1986,0.0,m,4554
42470,GY,1987,0.0,m,4554
42471,GY,1988,0.0,m,4554
42472,GY,1989,0.0,m,4554
42473,GY,1990,0.0,m,4554
42474,GY,1991,0.0,m,4554
42475,GY,1992,0.0,m,4554
42476,GY,1993,0.0,m,4554
42477,GY,1994,0.0,m,4554
42478,GY,1995,9.0,m,4554
42479,GY,1996,5.0,m,4554
42480,GY,1997,2.0,m,4554
42481,GY,1998,36.0,m,4554
42482,GY,1999,0.0,m,4554
42483,GY,2000,7.0,m,4554
42484,GY,2001,12.0,m,4554
42485,GY,2002,51.0,m,4554
42486,GY,2003,58.0,m,4554
42487,GY,2004,87.0,m,4554
42488,GY,2005,81.0,m,4554
42489,GY,2006,40.0,m,4554
42490,GY,2007,41.0,m,4554
42491,GY,2008,47.0,m,4554
42492,HK,1980,0.0,m,4554
42493,HK,1981,0.0,m,4554
42494,HK,1982,0.0,m,4554
42495,HK,1983,0.0,m,4554
42496,HK,1984,0.0,m,4554
42497,HK,1985,0.0,m,4554
42498,HK,1986,0.0,m,4554
42499,HK,1987,0.0,m,4554
42500,HK,1988,0.0,m,4554
42501,HK,1989,0.0,m,4554
42502,HK,1990,0.0,m,4554
42503,HK,1991,0.0,m,4554
42504,HK,1992,0.0,m,4554
42505,HK,1993,0.0,m,4554
42506,HK,1994,0.0,m,4554
42507,HK,1995,0.0,m,4554
42508,HK,1996,0.0,m,4554
42509,HK,1997,198.0,m,4554
42510,HK,1998,0.0,m,4554
42511,HK,1999,173.0,m,4554
42512,HK,2000,211.0,m,4554
42513,HK,2001,196.0,m,4554
42514,HK,2002,207.0,m,4554
42515,HK,2003,195.0,m,4554
42516,HK,2004,226.0,m,4554
42517,HK,2005,200.0,m,4554
42518,HK,2006,174.0,m,4554
42519,HK,2007,177.0,m,4554
42520,HK,2008,166.0,m,4554
42521,HN,1980,0.0,m,4554
42522,HN,1981,0.0,m,4554
42523,HN,1982,0.0,m,4554
42524,HN,1983,0.0,m,4554
42525,HN,1984,0.0,m,4554
42526,HN,1985,0.0,m,4554
42527,HN,1986,0.0,m,4554
42528,HN,1987,0.0,m,4554
42529,HN,1988,0.0,m,4554
42530,HN,1989,0.0,m,4554
42531,HN,1990,0.0,m,4554
42532,HN,1991,0.0,m,4554
42533,HN,1992,0.0,m,4554
42534,HN,1993,0.0,m,4554
42535,HN,1994,0.0,m,4554
42536,HN,1995,130.0,m,4554
42537,HN,1996,108.0,m,4554
42538,HN,1997,78.0,m,4554
42539,HN,1998,205.0,m,4554
42540,HN,1999,220.0,m,4554
42541,HN,2000,277.0,m,4554
42542,HN,2001,337.0,m,4554
42543,HN,2002,338.0,m,4554
42544,HN,2003,227.0,m,4554
42545,HN,2004,247.0,m,4554
42546,HN,2005,152.0,m,4554
42547,HN,2006,139.0,m,4554
42548,HN,2007,158.0,m,4554
42549,HN,2008,140.0,m,4554
42550,HR,1980,0.0,m,4554
42551,HR,1981,0.0,m,4554
42552,HR,1982,0.0,m,4554
42553,HR,1983,0.0,m,4554
42554,HR,1984,0.0,m,4554
42555,HR,1985,0.0,m,4554
42556,HR,1986,0.0,m,4554
42557,HR,1987,0.0,m,4554
42558,HR,1988,0.0,m,4554
42559,HR,1989,0.0,m,4554
42560,HR,1990,0.0,m,4554
42561,HR,1991,0.0,m,4554
42562,HR,1992,0.0,m,4554
42563,HR,1993,0.0,m,4554
42564,HR,1994,0.0,m,4554
42565,HR,1995,132.0,m,4554
42566,HR,1996,0.0,m,4554
42567,HR,1997,124.0,m,4554
42568,HR,1998,176.0,m,4554
42569,HR,1999,93.0,m,4554
42570,HR,2000,0.0,m,4554
42571,HR,2001,126.0,m,4554
42572,HR,2002,77.0,m,4554
42573,HR,2003,80.0,m,4554
42574,HR,2004,81.0,m,4554
42575,HR,2005,72.0,m,4554
42576,HR,2006,69.0,m,4554
42577,HR,2007,0.0,m,4554
42578,HR,2008,63.0,m,4554
42579,HT,1980,0.0,m,4554
42580,HT,1981,0.0,m,4554
42581,HT,1982,0.0,m,4554
42582,HT,1983,0.0,m,4554
42583,HT,1984,0.0,m,4554
42584,HT,1985,0.0,m,4554
42585,HT,1986,0.0,m,4554
42586,HT,1987,0.0,m,4554
42587,HT,1988,0.0,m,4554
42588,HT,1989,0.0,m,4554
42589,HT,1991,0.0,m,4554
42590,HT,1995,0.0,m,4554
42591,HT,1996,160.0,m,4554
42592,HT,1997,260.0,m,4554
42593,HT,1998,331.0,m,4554
42594,HT,1999,348.0,m,4554
42595,HT,2000,350.0,m,4554
42596,HT,2001,319.0,m,4554
42597,HT,2002,377.0,m,4554
42598,HT,2003,406.0,m,4554
42599,HT,2004,376.0,m,4554
42600,HT,2005,451.0,m,4554
42601,HT,2006,455.0,m,4554
42602,HT,2007,471.0,m,4554
42603,HT,2008,491.0,m,4554
42604,HU,1980,0.0,m,4554
42605,HU,1981,0.0,m,4554
42606,HU,1982,0.0,m,4554
42607,HU,1983,0.0,m,4554
42608,HU,1984,0.0,m,4554
42609,HU,1985,0.0,m,4554
42610,HU,1986,0.0,m,4554
42611,HU,1987,0.0,m,4554
42612,HU,1988,0.0,m,4554
42613,HU,1989,0.0,m,4554
42614,HU,1990,0.0,m,4554
42615,HU,1991,0.0,m,4554
42616,HU,1992,0.0,m,4554
42617,HU,1993,0.0,m,4554
42618,HU,1994,0.0,m,4554
42619,HU,1995,0.0,m,4554
42620,HU,1996,209.0,m,4554
42621,HU,1997,164.0,m,4554
42622,HU,1998,163.0,m,4554
42623,HU,1999,183.0,m,4554
42624,HU,2000,104.0,m,4554
42625,HU,2001,133.0,m,4554
42626,HU,2002,145.0,m,4554
42627,HU,2003,140.0,m,4554
42628,HU,2004,145.0,m,4554
42629,HU,2005,117.0,m,4554
42630,HU,2006,98.0,m,4554
42631,HU,2007,103.0,m,4554
42632,HU,2008,86.0,m,4554
42633,ID,1980,0.0,m,4554
42634,ID,1981,0.0,m,4554
42635,ID,1982,0.0,m,4554
42636,ID,1983,0.0,m,4554
42637,ID,1984,0.0,m,4554
42638,ID,1985,0.0,m,4554
42639,ID,1986,0.0,m,4554
42640,ID,1988,0.0,m,4554
42641,ID,1989,0.0,m,4554
42642,ID,1990,0.0,m,4554
42643,ID,1991,0.0,m,4554
42644,ID,1992,0.0,m,4554
42645,ID,1993,0.0,m,4554
42646,ID,1994,0.0,m,4554
42647,ID,1995,302.0,m,4554
42648,ID,1996,1305.0,m,4554
42649,ID,1997,2122.0,m,4554
42650,ID,1998,3486.0,m,4554
42651,ID,1999,4401.0,m,4554
42652,ID,2000,0.0,m,4554
42653,ID,2001,5538.0,m,4554
42654,ID,2002,7668.0,m,4554
42655,ID,2003,9558.0,m,4554
42656,ID,2004,14772.0,m,4554
42657,ID,2005,17847.0,m,4554
42658,ID,2006,20059.0,m,4554
42659,ID,2007,18283.0,m,4554
42660,ID,2008,18545.0,m,4554
42661,IE,1980,0.0,m,4554
42662,IE,1981,0.0,m,4554
42663,IE,1982,0.0,m,4554
42664,IE,1983,0.0,m,4554
42665,IE,1984,0.0,m,4554
42666,IE,1985,0.0,m,4554
42667,IE,1986,0.0,m,4554
42668,IE,1987,0.0,m,4554
42669,IE,1988,0.0,m,4554
42670,IE,1989,0.0,m,4554
42671,IE,1990,0.0,m,4554
42672,IE,1991,0.0,m,4554
42673,IE,1992,0.0,m,4554
42674,IE,1993,0.0,m,4554
42675,IE,1994,0.0,m,4554
42676,IE,1995,0.0,m,4554
42677,IE,1996,0.0,m,4554
42678,IE,1997,0.0,m,4554
42679,IE,1998,8.0,m,4554
42680,IE,1999,12.0,m,4554
42681,IE,2000,6.0,m,4554
42682,IE,2001,8.0,m,4554
42683,IE,2002,14.0,m,4554
42684,IE,2003,14.0,m,4554
42685,IE,2004,12.0,m,4554
42686,IE,2005,10.0,m,4554
42687,IE,2006,11.0,m,4554
42688,IE,2007,28.0,m,4554
42689,IE,2008,21.0,m,4554
42690,IL,1980,0.0,m,4554
42691,IL,1981,0.0,m,4554
42692,IL,1982,0.0,m,4554
42693,IL,1983,0.0,m,4554
42694,IL,1984,0.0,m,4554
42695,IL,1985,0.0,m,4554
42696,IL,1986,0.0,m,4554
42697,IL,1987,0.0,m,4554
42698,IL,1988,0.0,m,4554
42699,IL,1989,0.0,m,4554
42700,IL,1990,0.0,m,4554
42701,IL,1991,0.0,m,4554
42702,IL,1992,0.0,m,4554
42703,IL,1993,0.0,m,4554
42704,IL,1994,0.0,m,4554
42705,IL,1995,0.0,m,4554
42706,IL,1996,15.0,m,4554
42707,IL,1997,17.0,m,4554
42708,IL,1998,19.0,m,4554
42709,IL,1999,16.0,m,4554
42710,IL,2000,24.0,m,4554
42711,IL,2001,17.0,m,4554
42712,IL,2002,12.0,m,4554
42713,IL,2003,10.0,m,4554
42714,IL,2004,10.0,m,4554
42715,IL,2005,12.0,m,4554
42716,IL,2006,4.0,m,4554
42717,IL,2007,13.0,m,4554
42718,IL,2008,14.0,m,4554
42719,IN,1980,0.0,m,4554
42720,IN,1981,0.0,m,4554
42721,IN,1982,0.0,m,4554
42722,IN,1983,0.0,m,4554
42723,IN,1984,0.0,m,4554
42724,IN,1985,0.0,m,4554
42725,IN,1986,0.0,m,4554
42726,IN,1987,0.0,m,4554
42727,IN,1988,0.0,m,4554
42728,IN,1989,0.0,m,4554
42729,IN,1990,0.0,m,4554
42730,IN,1991,0.0,m,4554
42731,IN,1992,0.0,m,4554
42732,IN,1993,0.0,m,4554
42733,IN,1994,0.0,m,4554
42734,IN,1995,216.0,m,4554
42735,IN,1996,666.0,m,4554
42736,IN,1997,753.0,m,4554
42737,IN,1998,1389.0,m,4554
42738,IN,1999,6172.0,m,4554
42739,IN,2000,24230.0,m,4554
42740,IN,2001,23961.0,m,4554
42741,IN,2002,44532.0,m,4554
42742,IN,2003,52865.0,m,4554
42743,IN,2004,62173.0,m,4554
42744,IN,2005,64843.0,m,4554
42745,IN,2006,71621.0,m,4554
42746,IN,2007,76408.0,m,4554
42747,IN,2008,78815.0,m,4554
42748,IQ,1980,0.0,m,4554
42749,IQ,1981,0.0,m,4554
42750,IQ,1982,0.0,m,4554
42751,IQ,1983,0.0,m,4554
42752,IQ,1984,0.0,m,4554
42753,IQ,1985,0.0,m,4554
42754,IQ,1986,0.0,m,4554
42755,IQ,1987,0.0,m,4554
42756,IQ,1988,0.0,m,4554
42757,IQ,1989,0.0,m,4554
42758,IQ,1990,0.0,m,4554
42759,IQ,1991,0.0,m,4554
42760,IQ,1992,0.0,m,4554
42761,IQ,1993,0.0,m,4554
42762,IQ,1994,0.0,m,4554
42763,IQ,1995,863.0,m,4554
42764,IQ,1996,0.0,m,4554
42765,IQ,1997,832.0,m,4554
42766,IQ,1998,913.0,m,4554
42767,IQ,1999,704.0,m,4554
42768,IQ,2000,205.0,m,4554
42769,IQ,2001,260.0,m,4554
42770,IQ,2002,284.0,m,4554
42771,IQ,2003,293.0,m,4554
42772,IQ,2004,244.0,m,4554
42773,IQ,2005,245.0,m,4554
42774,IQ,2006,230.0,m,4554
42775,IQ,2007,223.0,m,4554
42776,IQ,2008,273.0,m,4554
42777,IR,1980,0.0,m,4554
42778,IR,1981,0.0,m,4554
42779,IR,1982,0.0,m,4554
42780,IR,1983,0.0,m,4554
42781,IR,1984,0.0,m,4554
42782,IR,1985,0.0,m,4554
42783,IR,1986,0.0,m,4554
42784,IR,1987,0.0,m,4554
42785,IR,1988,0.0,m,4554
42786,IR,1989,0.0,m,4554
42787,IR,1990,0.0,m,4554
42788,IR,1991,0.0,m,4554
42789,IR,1992,0.0,m,4554
42790,IR,1993,0.0,m,4554
42791,IR,1994,0.0,m,4554
